RowID,Block,Lot,Zone,AcreageInFractions,AddressNumber,StreetWithoutNumber,ClustrZone,HPC,Conforming,C1,Boro,CleanNumber,Residential,Fixups,FullAddress,geocode_score,geocode_precision,latitude,longitude
4839,5702,1,R4,.77,174,"MEADOWBROOK DR",,FALSE,TRUE,,,174,TRUE,,"174 Meadowbrook Drive,Princeton,NJ",0.965,range,40.369847,-74.645313
4840,5702,2,R4,.76,160,"MEADOWBROOK DR",,FALSE,TRUE,,,160,TRUE,,"160 Meadowbrook Drive,Princeton,NJ",0.965,range,40.370127,-74.645043
4841,5702,3,R4,.78,126,"MEADOWBROOK DR",,FALSE,TRUE,,,126,TRUE,,"126 Meadowbrook Drive,Princeton,NJ",0.965,range,40.370174,-74.644026
4842,5703,1,R4,.71,177,"MEADOWBROOK DR",,FALSE,FALSE,,,177,TRUE,,"177 Meadowbrook Drive,Princeton,NJ",,,,
4843,5703,3,R4,.75,159,"MEADOWBROOK DR",,FALSE,TRUE,,,159,TRUE,,"159 Meadowbrook Drive,Princeton,NJ",0.965,range,40.369633,-74.645518
4844,5703,4,R4,.78,149,"MEADOWBROOK DR",,FALSE,TRUE,,,149,TRUE,,"149 Meadowbrook Drive,Princeton,NJ",0.965,range,40.369782,-74.645375
4845,5703,5,R4,1.01,141,"MEADOWBROOK DR",,FALSE,TRUE,,,141,TRUE,,"141 Meadowbrook Drive,Princeton,NJ",0.965,range,40.3699,-74.645261
4846,5703,6,R4,.96,133,"MEADOWBROOK DR",,FALSE,TRUE,,,133,TRUE,,"133 Meadowbrook Drive,Princeton,NJ",0.965,range,40.370019,-74.645147
4847,5703,7,R4,.77,127,"MEADOWBROOK DR",,FALSE,TRUE,,,127,TRUE,,"127 Meadowbrook Drive,Princeton,NJ",0.965,0.965,range,range
4848,5703,2,R4,.75,169,"MEADOWBROOK DR",,FALSE,TRUE,,,169,TRUE,,"169 Meadowbrook Drive,Princeton,NJ",0.965,0.965,range,range
4849,5703,10,R4,.91,99,"MEADOWBROOK DR",,FALSE,TRUE,,,99,TRUE,,"99 Meadowbrook Drive,Princeton,NJ",0.965,range,40.370373,-74.644471
4850,5703,8,R4,.68,117,"MEADOWBROOK DR",,FALSE,FALSE,,,117,TRUE,,"117 Meadowbrook Drive,Princeton,NJ",0.965,0.965,range,range
4851,5703,12,R4,.82,79,"MEADOWBROOK DR",,FALSE,TRUE,,,79,TRUE,,"79 Meadowbrook Drive,Princeton,NJ",0.965,range,40.370162,-74.644012
4852,5703,11,R4,.83,89,"MEADOWBROOK DR",,FALSE,TRUE,,,89,TRUE,,"89 Meadowbrook Drive,Princeton,NJ",0.965,range,40.370294,-74.644171
4853,5703,9,R4,.89,107,"MEADOWBROOK DR",,FALSE,TRUE,,,107,TRUE,,"107 Meadowbrook Drive,Princeton,NJ",0.965,range,40.370361,-74.644684
4854,701,9.0049,CLU,.29,03,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,03,FALSE,,"03 Meetinghouse Court,Princeton,NJ",,,,
4855,701,9.0044,CLU,.24,08,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,08,FALSE,,"08 Meetinghouse Court,Princeton,NJ",,,,
4856,701,9.0038,CLU,.29,20,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,20,FALSE,,"20 Meetinghouse Court,Princeton,NJ",,,,
4857,701,9.0047,CLU,.31,02,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,02,FALSE,,"02 Meetinghouse Court,Princeton,NJ",,,,
4858,701,9.0043,CLU,.24,10,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,10,FALSE,,"10 Meetinghouse Court,Princeton,NJ",0.763,range,40.037496,-74.62304
4859,701,9.0046,CLU,.29,04,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,04,FALSE,,"04 Meetinghouse Court,Princeton,NJ",,,,
4860,701,9.0040,CLU,.27,16,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,16,FALSE,,"16 Meetinghouse Court,Princeton,NJ",0.763,range,40.037863,-74.623616
4861,701,9.0041,CLU,.25,14,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,14,FALSE,,"14 Meetinghouse Court,Princeton,NJ",,,,
4862,701,9.0034,CLU,.28,13,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,13,FALSE,,"13 Meetinghouse Court,Princeton,NJ",,,,
4863,701,9.0042,CLU,.24,12,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,12,FALSE,,"12 Meetinghouse Court,Princeton,NJ",,,,
4864,701,9.0048,CLU,.30,01,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,01,FALSE,,"01 Meetinghouse Court,Princeton,NJ",,,,
4865,701,9.0050,CLU,.23,05,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,05,FALSE,,"05 Meetinghouse Court,Princeton,NJ",,,,
4866,701,9.0051,CLU,.23,07,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,07,FALSE,,"07 Meetinghouse Court,Princeton,NJ",,,,
4867,701,9.0037,CLU,.29,19,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,19,FALSE,,"19 Meetinghouse Court,Princeton,NJ",,,,
4868,701,9.0035,CLU,.29,15,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,15,FALSE,,"15 Meetinghouse Court,Princeton,NJ",,,,
4869,701,9.0039,CLU,.30,18,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,18,FALSE,,"18 Meetinghouse Court,Princeton,NJ",0.763,0.763,range,range
4870,701,9.0036,CLU,.29,17,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,17,FALSE,,"17 Meetinghouse Court,Princeton,NJ",0.641,0.641,range,range
4871,701,9.0045,CLU,.35,06,"MEETINGHOUSE CT",Pulte/Fieldwood,FALSE,TRUE,,,06,FALSE,,"06 Meetinghouse Court,Princeton,NJ",,,,
4872,10001,30,R3,.32,303,"MERCER RD",,FALSE,FALSE,,,303,TRUE,,"303 Mercer Road,Princeton,NJ",,,,
4873,10001,25,R3,1.02,253,"MERCER RD",,FALSE,TRUE,,,253,TRUE,,"253 Mercer Road,Princeton,NJ",,,,
4874,10001,26,R3,.79,263,"MERCER RD",,FALSE,FALSE,,,263,TRUE,,"263 Mercer Road,Princeton,NJ",0.965,0.965,range,range
4875,10001,24,R3,.82,243,"MERCER RD",,FALSE,FALSE,,,243,TRUE,,"243 Mercer Road,Princeton,NJ",0.965,range,40.338587,-74.670839
4876,10001,28,R3,1.18,283,"MERCER RD",,FALSE,TRUE,,,283,TRUE,,"283 Mercer Road,Princeton,NJ",,,,
4877,10001,27,R3,.94,271,"MERCER RD",,FALSE,FALSE,,,271,TRUE,,"271 Mercer Road,Princeton,NJ",0.965,0.965,range,range
4878,10001,3,R3,1.0,347,"MERCER RD",,FALSE,TRUE,,,347,TRUE,,"347 Mercer Road,Princeton,NJ",0.965,range,40.336092,-74.672826
4879,10001,29,R3,1.27,295,"MERCER RD",,FALSE,TRUE,,,295,TRUE,,"295 Mercer Road,Princeton,NJ",,,,
4880,10001,4,R3,1.03,357,"MERCER RD",,FALSE,TRUE,,,357,TRUE,,"357 Mercer Road,Princeton,NJ",0.965,range,40.335927,-74.673007
4881,10102,8,R1,1.70,1004,"MERCER RD",,FALSE,FALSE,yes,,1004,TRUE,,"1004 Mercer Road,Princeton,NJ",,,,
4882,10102,6,R1,1.55,1028,"MERCER RD",,FALSE,FALSE,yes,,1028,TRUE,,"1028 Mercer Road,Princeton,NJ",,,,
4883,10102,12,R1,13.06,874,"MERCER RD",,FALSE,TRUE,yes,,874,TRUE,,"874 Mercer Road,Princeton,NJ",0.965,range,40.324915,-74.681957
4884,10102,5,R1,2.02,1040,"MERCER RD",,FALSE,TRUE,yes,,1040,TRUE,,"1040 Mercer Road,Princeton,NJ",0.965,range,40.315884,-74.688926
4885,10102,7,R1,1.50,1016,"MERCER RD",,FALSE,FALSE,yes,,1016,TRUE,,"1016 Mercer Road,Princeton,NJ",0.965,0.965,range,range
4886,10102,9,R1,2.60,992,"MERCER RD",,FALSE,TRUE,yes,,992,TRUE,,"992 Mercer Road,Princeton,NJ",0.965,range,40.31677,-74.688158
4889,10102,10,R1,1.75,984,"MERCER RD",,FALSE,FALSE,yes,,984,TRUE,,"984 Mercer Road,Princeton,NJ",0.965,0.965,range,range
4890,10102,11,R1,3.90,974,"MERCER RD",,TRUE,TRUE,yes,,974,TRUE,,"974 Mercer Road,Princeton,NJ",0.965,0.965,range,range
4891,10202,1,R1,3.23,620,"MERCER RD",,TRUE,TRUE,yes,,620,TRUE,,"620 Mercer Road,Princeton,NJ",,,,
4892,10202,3,R1,16.57,732,"MERCER RD",,FALSE,TRUE,yes,,732,TRUE,,"732 Mercer Road,Princeton,NJ",,,,
4893,10301,15,E2,.75,430,"MERCER RD",,FALSE,FALSE,,,430,FALSE,,"430 Mercer Road,Princeton,NJ",,,,
4894,10301,12,R3,.35,514,"MERCER RD",,FALSE,FALSE,,,514,TRUE,,"514 Mercer Road,Princeton,NJ",,,,
4895,10301,14,R3,6.80,454,"MERCER RD",,TRUE,TRUE,,,454,TRUE,,"454 Mercer Road,Princeton,NJ",,,,
4896,10301,11,R3,18.30,506,"MERCER RD",,TRUE,TRUE,,,506,TRUE,,"506 Mercer Road,Princeton,NJ",,,,
4898,10301,10,R3,.26,528,"MERCER RD",,TRUE,FALSE,,,528,TRUE,,"528 Mercer Road,Princeton,NJ",0.965,range,40.330379,-74.677331
4899,10301,9,R3,.40,536,"MERCER RD",,TRUE,FALSE,,,536,TRUE,,"536 Mercer Road,Princeton,NJ",0.965,range,40.33012,-74.677546
4900,10301,8,R3,.50,544,"MERCER RD",,TRUE,FALSE,,,544,TRUE,,"544 Mercer Road,Princeton,NJ",0.965,0.965,range,range
4901,10301,7,R3,.50,552,"MERCER RD",,TRUE,FALSE,,,552,TRUE,,"552 Mercer Road,Princeton,NJ",0.965,range,40.329613,-74.677856
4902,10301,6,R3,12.26,558,"MERCER RD",,TRUE,TRUE,,,558,TRUE,,"558 Mercer Road,Princeton,NJ",,,,
4903,10301,5,R3,.40,564,"MERCER RD",,TRUE,FALSE,,,564,TRUE,,"564 Mercer Road,Princeton,NJ",,,,
4904,10301,2,R3,.14,582,"MERCER RD",,FALSE,FALSE,,,582,TRUE,,"582 Mercer Road,Princeton,NJ",,,,
4905,10301,3,R3,.50,576,"MERCER RD",,TRUE,FALSE,,,576,TRUE,,"576 Mercer Road,Princeton,NJ",,,,
4906,10301,4,R3,.30,570,"MERCER RD",,TRUE,FALSE,,,570,TRUE,,"570 Mercer Road,Princeton,NJ",,,,
4908,10402,9,R5,.69,284,"MERCER RD",,FALSE,FALSE,,,284,TRUE,,"284 Mercer Road,Princeton,NJ",0.965,0.965,range,range
4909,10402,12,R5,.54,258,"MERCER RD",,FALSE,TRUE,,,258,TRUE,,"258 Mercer Road,Princeton,NJ",,,,
4910,10402,10,R5,.49,272,"MERCER RD",,FALSE,FALSE,,,272,TRUE,,"272 Mercer Road,Princeton,NJ",0.965,range,40.336321,-74.672686
4911,10402,11,R5,.91,266,"MERCER RD",,FALSE,TRUE,,,266,TRUE,,"266 Mercer Road,Princeton,NJ",0.965,range,40.336355,-74.672665
4912,10402,13,R5,.79,250,"MERCER RD",,FALSE,TRUE,,,250,TRUE,,"250 Mercer Road,Princeton,NJ",0.965,0.965,range,range
4915,9501,3,R1,1.04,1003,"MERCER RD",,FALSE,FALSE,yes,,1003,TRUE,,"1003 Mercer Road,Princeton,NJ",,,,
4916,9501,2,R1,1.18,1015,"MERCER RD",,FALSE,FALSE,yes,,1015,TRUE,,"1015 Mercer Road,Princeton,NJ",0.965,range,40.316313,-74.688669
4917,9501,1,R1,1.37,1021,"MERCER RD",,FALSE,FALSE,yes,,1021,TRUE,,"1021 Mercer Road,Princeton,NJ",0.965,0.965,range,range
4918,9502,9,R1,1.03,949,"MERCER RD",,FALSE,FALSE,,,949,TRUE,,"949 Mercer Road,Princeton,NJ",0.965,range,40.318433,-74.686984
4919,9502,7,R1,2.91,913,"MERCER RD",,FALSE,TRUE,yes,,913,TRUE,,"913 Mercer Road,Princeton,NJ",0.965,range,40.319793,-74.685986
4920,9502,11,R1,1.03,973,"MERCER RD",,FALSE,FALSE,yes,,973,TRUE,,"973 Mercer Road,Princeton,NJ",0.965,range,40.317523,-74.687705
4921,9502,10,R1,1.03,961,"MERCER RD",,FALSE,FALSE,,,961,TRUE,,"961 Mercer Road,Princeton,NJ",,,,
4922,9502,8,R1,1.03,937,"MERCER RD",,FALSE,FALSE,yes,,937,TRUE,,"937 Mercer Road,Princeton,NJ",0.965,range,40.31889,-74.686528
4924,9801,1,CLU,24.12,689,"MERCER RD",,TRUE,TRUE,yes,,689,FALSE,,"689 Mercer Road,Princeton,NJ",0.965,range,40.326894,-74.680228
4925,9901,16,R3,.55,533,"MERCER RD",,FALSE,FALSE,,,533,TRUE,,"533 Mercer Road,Princeton,NJ",,,,
4926,9901,17,R3,1.26,545,"MERCER RD",,TRUE,TRUE,,,545,TRUE,,"545 Mercer Road,Princeton,NJ",0.965,range,40.329838,-74.677719
4927,9901,15,R3,1.0,525,"MERCER RD",,FALSE,TRUE,,,525,TRUE,,"525 Mercer Road,Princeton,NJ",0.965,0.965,range,range
4928,9901,14,R3,1.91,505,"MERCER RD",,TRUE,TRUE,,,505,TRUE,,"505 Mercer Road,Princeton,NJ",0.965,range,40.331139,-74.676734
4929,9902,17,R3,1.02,401,"MERCER RD",,FALSE,TRUE,,,401,TRUE,,"401 Mercer Road,Princeton,NJ",0.965,range,40.335231,-74.673555
4930,9902,18,R3,1.0,395,"MERCER RD",,FALSE,TRUE,,,395,TRUE,,"395 Mercer Road,Princeton,NJ",,,,
4934,9902,15,R3,1.15,381,"MERCER RD",,FALSE,TRUE,,,381,TRUE,,"381 Mercer Road,Princeton,NJ",0.965,range,40.335529,-74.673245
4935,9902,14,R3,1.15,369,"MERCER RD",,FALSE,TRUE,,,369,TRUE,,"369 Mercer Road,Princeton,NJ",,,,
4937,35.01,5,R-1,.46,201,"MERCER ST",,FALSE,FALSE,,yes,201,TRUE,,"201 Mercer Street,Princeton,NJ",,,,
4938,35.01,10,R-1,.59,219,"MERCER ST",,FALSE,FALSE,,yes,219,TRUE,,"219 Mercer Street,Princeton,NJ",0.965,0.965,range,range
4939,35.01,1,R-1,.69,229,"MERCER ST",,FALSE,FALSE,,yes,229,TRUE,,"229 Mercer Street,Princeton,NJ",,,,
4940,36.01,19,R-1,.48,117,"MERCER ST",,FALSE,FALSE,,yes,117,TRUE,,"117 Mercer Street,Princeton,NJ",0.965,range,40.343059,-74.66739
4941,36.01,18,R-1,.32,111,"MERCER ST",,FALSE,FALSE,,yes,111,TRUE,,"111 Mercer Street,Princeton,NJ",,,,
4942,36.01,1,R-1MP,.18,107,"MERCER ST",,TRUE,FALSE,,yes,107,TRUE,,"107 Mercer Street,Princeton,NJ",0.965,0.965,range,range
4943,36.01,2,R-1MP,.19,103-105,"MERCER ST",,TRUE,FALSE,,yes,103,TRUE,,"103 Mercer Street,Princeton,NJ",,,,
4944,36.02,10,R-1MP,.13,91,"MERCER ST",,TRUE,FALSE,,yes,91,TRUE,,"91 Mercer Street,Princeton,NJ",0.965,range,40.344184,-74.666422
4945,36.02,11,R-1MP,.19,93,"MERCER ST",,TRUE,FALSE,,yes,93,TRUE,,"93 Mercer Street,Princeton,NJ",,,,
4946,36.02,8,R-1MP,0,81,"MERCER ST",,TRUE,FALSE,,yes,81,TRUE,,"81 Mercer Street,Princeton,NJ",,,,
4947,36.02,12,R-1MP,.21,95,"MERCER ST",,TRUE,FALSE,,yes,95,TRUE,,"95 Mercer Street,Princeton,NJ",0.965,0.965,range,range
4948,36.02,9,R-1MP,.24,89,"MERCER ST",,TRUE,FALSE,,yes,89,TRUE,,"89 Mercer Street,Princeton,NJ",,,,
4949,37.01,17,R-3MP,3.23,33,"MERCER ST",,TRUE,FALSE,,yes,33,TRUE,,"33 Mercer Street,Princeton,NJ",,,,
4950,37.01,"17 T01",R-3MP,3.23,33,"MERCER ST",,TRUE,FALSE,,yes,33,TRUE,,"33 Mercer Street,Princeton,NJ",,,,
4951,37.01,52,R-3MP,.14,25,"MERCER ST",,TRUE,FALSE,,yes,25,TRUE,,"25 Mercer Street,Princeton,NJ",0.965,0.965,range,range
4952,37.01,60,R-3MP,.08,11,"MERCER ST",,TRUE,FALSE,,yes,11,TRUE,,"11 Mercer Street,Princeton,NJ",,,,
4953,37.01,59,R-3MP,.01,9,"MERCER ST",,TRUE,FALSE,,yes,9,TRUE,,"9 Mercer Street,Princeton,NJ",,,,
4954,37.01,"14 C03",R-3MP,.11,55,"MERCER ST",,TRUE,FALSE,,yes,55,TRUE,,"55 Mercer Street,Princeton,NJ",,,,
4955,38.01,18,R-1,1.28,180,"MERCER ST",,FALSE,FALSE,,yes,180,TRUE,,"180 Mercer Street,Princeton,NJ",0.965,range,40.340403,-74.669223
4956,38.01,17,R-1,.29,172,"MERCER ST",,FALSE,FALSE,,yes,172,TRUE,,"172 Mercer Street,Princeton,NJ",0.965,range,40.341035,-74.668846
4957,38.01,2,R-1,1.88,210,"MERCER ST",,FALSE,FALSE,,yes,210,TRUE,,"210 Mercer Street,Princeton,NJ",0.965,range,40.338907,-74.670617
4958,38.01,3,R-1,1.63,200,"MERCER ST",,FALSE,FALSE,,yes,200,TRUE,,"200 Mercer Street,Princeton,NJ",,,,
4959,38.01,4,R-1,1.44,190,"MERCER ST",,FALSE,FALSE,,yes,190,TRUE,,"190 Mercer Street,Princeton,NJ",,,,
4960,38.01,1,R-1,1.35,220,"MERCER ST",,FALSE,FALSE,,yes,220,TRUE,,"220 Mercer Street,Princeton,NJ",0.965,0.965,range,range
4961,39.01,15,R-1MP,.51,108,"MERCER ST",,TRUE,FALSE,,yes,108,TRUE,,"108 Mercer Street,Princeton,NJ",0.965,range,40.343486,-74.666997
4962,39.01,2,R-1MP,.16,162,"MERCER ST",,TRUE,FALSE,,yes,162,TRUE,,"162 Mercer Street,Princeton,NJ",0.965,range,40.341667,-74.668469
4963,39.01,4.01,R-1Mp,.05,154,"MERCER ST",,TRUE,FALSE,,yes,154,TRUE,,"154 Mercer Street,Princeton,NJ",,,,
4964,39.01,4.02,R-1MP,.06,158,"MERCER ST",,TRUE,FALSE,,yes,158,TRUE,,"158 Mercer Street,Princeton,NJ",0.965,range,40.3418,-74.668134
4965,39.01,"16 C01",R-1MP,.8,104,"MERCER ST",,TRUE,FALSE,,yes,104,TRUE,,"104 Mercer Street,Princeton,NJ",0.965,range,40.343656,-74.666896
4966,39.01,3,R-1MP,.14,162,"MERCER ST",,TRUE,FALSE,,yes,162,TRUE,,"162 Mercer Street,Princeton,NJ",0.965,range,40.341667,-74.668469
4967,39.01,6.01,R-1MP,.71,146,"MERCER ST",,TRUE,FALSE,,yes,146,TRUE,,"146 Mercer Street,Princeton,NJ",0.965,range,40.342197,-74.667899
4968,39.01,22,R-1MP,.04,156,"MERCER ST",,TRUE,FALSE,,yes,156,TRUE,,"156 Mercer Street,Princeton,NJ",0.965,0.965,range,range
4969,39.01,21,R-1Mp,.07,152,"MERCER ST",,TRUE,FALSE,,yes,152,TRUE,,"152 Mercer Street,Princeton,NJ",0.965,0.965,range,range
4970,39.01,20,R-1MP,.15,160,"MERCER ST",,TRUE,FALSE,,yes,160,TRUE,,"160 Mercer Street,Princeton,NJ",0.965,range,40.341733,-74.668173
4971,39.01,13,R-1MP,.22,114,"MERCER ST",,TRUE,FALSE,,yes,114,TRUE,,"114 Mercer Street,Princeton,NJ",0.965,0.965,range,range
4972,39.01,"16 C02",R-1MP,.59,102,"MERCER ST",,TRUE,FALSE,,yes,102,TRUE,,"102 Mercer Street,Princeton,NJ",,,,
4973,39.01,5,R-1MP,.17,150,"MERCER ST",,TRUE,FALSE,,yes,150,TRUE,,"150 Mercer Street,Princeton,NJ",,,,
4974,39.01,9,R-1MP,.17,132,"MERCER ST",,TRUE,FALSE,,yes,132,TRUE,,"132 Mercer Street,Princeton,NJ",,,,
4975,39.01,14,R-1MP,.51,112,"MERCER ST",,TRUE,FALSE,,yes,112,TRUE,,"112 Mercer Street,Princeton,NJ",0.965,range,40.343315,-74.667097
4976,39.01,10,R-1MP,.37,130,"MERCER ST",,TRUE,FALSE,,yes,130,TRUE,,"130 Mercer Street,Princeton,NJ",0.965,0.965,range,range
4977,39.01,8,R-1MP,.18,134,"MERCER ST",,TRUE,FALSE,,yes,134,TRUE,,"134 Mercer Street,Princeton,NJ",,,,
4978,39.01,7,R-1MP,.18,144,"MERCER ST",,TRUE,FALSE,,yes,144,TRUE,,"144 Mercer Street,Princeton,NJ",0.965,range,40.342264,-74.66786
4979,39.01,6.02,R-1MP,.76,148,"MERCER ST",,TRUE,FALSE,,yes,148,TRUE,,"148 Mercer Street,Princeton,NJ",0.965,range,40.342131,-74.667938
4980,39.01,18,R-1MP,.18,142,"MERCER ST",,TRUE,FALSE,,yes,142,TRUE,,"142 Mercer Street,Princeton,NJ",0.965,range,40.34233,-74.667821
4981,39.01,11,R-1MP,.22,124,"MERCER ST",,TRUE,FALSE,,yes,124,TRUE,,"124 Mercer Street,Princeton,NJ",0.965,range,40.342926,-74.667468
4982,39.01,16,R-1MP,0,102-104,"MERCER ST",,TRUE,FALSE,,yes,102,TRUE,,"102 Mercer Street,Princeton,NJ",,,,
4983,39.01,12,R-1MP,.34,118-120,"MERCER ST",,TRUE,FALSE,,yes,118,TRUE,,"118 Mercer Street,Princeton,NJ",,,,
4984,40.01,2,E-4MP,16.69,80,"MERCER ST",,TRUE,FALSE,,yes,80,FALSE,,"80 Mercer Street,Princeton,NJ",0.965,range,40.344719,-74.666108
4985,40.01,"2 C01",E-4MP,.28,74,"MERCER ST",,TRUE,FALSE,,yes,74,FALSE,,"74 Mercer Street,Princeton,NJ",0.965,range,40.345033,-74.665579
4986,40.01,"2 C02",E-4MP,.45,80,"MERCER ST",,TRUE,FALSE,,yes,80,FALSE,,"80 Mercer Street,Princeton,NJ",0.965,range,40.344719,-74.666108
4987,40.01,"2 C03",E-4MP,3.08,86,"MERCER ST",,TRUE,FALSE,,yes,86,FALSE,,"86 Mercer Street,Princeton,NJ",,,,
4988,40.01,"2 C04",E-4MP,.28,80,"MERCER ST",,TRUE,FALSE,,yes,80,FALSE,,"80 Mercer Street,Princeton,NJ",0.965,range,40.344719,-74.666108
4989,40.01,"2 C05",E-4MP,3.31,80,"MERCER ST",,TRUE,FALSE,,yes,80,FALSE,,"80 Mercer Street,Princeton,NJ",0.965,range,40.344719,-74.666108
4990,40.01,"2 C06",E-4MP,1.63,80,"MERCER ST",,TRUE,FALSE,,yes,80,FALSE,,"80 Mercer Street,Princeton,NJ",0.965,range,40.344719,-74.666108
4991,40.01,1,E-4MP,.48,98,"MERCER ST",,TRUE,FALSE,,yes,98,FALSE,,"98 Mercer Street,Princeton,NJ",0.965,range,40.343827,-74.666795
4992,40.01,"2 C10",E-4MP,.77,80,"MERCER ST",,TRUE,FALSE,,yes,80,FALSE,,"80 Mercer Street,Princeton,NJ",0.965,range,40.344719,-74.666108
4993,40.01,"2 C07",E-4MP,1.76,80,"MERCER ST",,TRUE,FALSE,,yes,80,FALSE,,"80 Mercer Street,Princeton,NJ",0.965,range,40.344719,-74.666108
4994,40.01,"2 C12",E-4MP,.3,58,"MERCER ST",,TRUE,FALSE,,yes,58,FALSE,,"58 Mercer Street,Princeton,NJ",0.965,range,40.345872,-74.665088
4995,40.01,"2 C15",,.43,80,"MERCER ST",,FALSE,FALSE,,yes,80,FALSE,,"80 Mercer Street,Princeton,NJ",0.965,range,40.344719,-74.666108
4996,40.01,3,E-4MP,.45,52,"MERCER ST",,TRUE,FALSE,,yes,52,FALSE,,"52 Mercer Street,Princeton,NJ",0.965,range,40.346187,-74.664904
4997,40.01,4,E-4MP,.24,48,"MERCER ST",,TRUE,FALSE,,yes,48,FALSE,,"48 Mercer Street,Princeton,NJ",0.965,range,40.346396,-74.664781
4998,40.01,5,E-4MP,.15,44,"MERCER ST",,TRUE,FALSE,,yes,44,FALSE,,"44 Mercer Street,Princeton,NJ",0.965,range,40.346606,-74.664658
4999,40.01,"2 C08",E-4MP,.53,64,"MERCER ST",,TRUE,FALSE,,yes,64,FALSE,,"64 Mercer Street,Princeton,NJ",,,,
5000,40.01,"2 C09",E-4MP,1.56,80,"MERCER ST",,TRUE,FALSE,,yes,80,FALSE,,"80 Mercer Street,Princeton,NJ",0.965,range,40.344719,-74.666108
5001,41.01,15,R-3MP,.14,28,"MERCER ST",,TRUE,FALSE,,yes,28,TRUE,,"28 Mercer Street,Princeton,NJ",0.965,range,40.34725,-74.664147
5002,41.01,14,R-3MP,.19,30-32,"MERCER ST",,TRUE,FALSE,,yes,30,TRUE,,"30 Mercer Street,Princeton,NJ",,,,
5003,41.01,3,R-4MP,.02,52,"MERCER ST",,TRUE,FALSE,,yes,52,TRUE,,"52 Mercer Street,Princeton,NJ",0.965,range,40.346187,-74.664904
5004,41.01,10,R-3MP,.11,14,"MERCER ST",,TRUE,FALSE,,yes,14,TRUE,,"14 Mercer Street,Princeton,NJ",,,,
5005,41.01,12,R-3MP,.21,36,"MERCER ST",,TRUE,FALSE,,yes,36,TRUE,,"36 Mercer Street,Princeton,NJ",0.965,0.965,range,range
5006,41.01,13,R-3MP,.25,34,"MERCER ST",,TRUE,FALSE,,yes,34,TRUE,,"34 Mercer Street,Princeton,NJ",0.965,range,40.346974,-74.664306
5007,41.01,16,R-3MP,.04,24-26,"MERCER ST",,TRUE,FALSE,,yes,24,TRUE,,"24 Mercer Street,Princeton,NJ",,,,
5008,41.01,"14.02 C02",R-3MP,.19,32,"MERCER ST",,TRUE,FALSE,,yes,32,TRUE,,"32 Mercer Street,Princeton,NJ",0.965,0.965,range,range
5009,41.01,4,R-4MP,.02,48,"MERCER ST",,TRUE,FALSE,,yes,48,TRUE,,"48 Mercer Street,Princeton,NJ",0.965,range,40.346396,-74.664781
5010,41.01,16.01,R-3MP,.04,24,"MERCER ST",,TRUE,FALSE,,yes,24,TRUE,,"24 Mercer Street,Princeton,NJ",0.965,range,40.347436,-74.664023
5011,41.01,16.02,R-3MP,.1,26,"MERCER ST",,TRUE,FALSE,,yes,26,TRUE,,"26 Mercer Street,Princeton,NJ",0.965,range,40.347342,-74.664093
5012,41.01,17,R-4MP,2.44,10,"MERCER ST",,TRUE,FALSE,,yes,10,TRUE,,"10 Mercer Street,Princeton,NJ",,,,
5013,41.01,18,R-4MP,1.06,6,"MERCER ST",,TRUE,FALSE,,yes,6,TRUE,,"6 Mercer Street,Princeton,NJ",,,,
5014,41.01,19,R-4MP,.14,4,"MERCER ST",,TRUE,FALSE,,yes,4,TRUE,,"4 Mercer Street,Princeton,NJ",,,,
5015,41.01,20,R-4MP,.26,2,"MERCER ST",,TRUE,FALSE,,yes,2,TRUE,,"2 Mercer Street,Princeton,NJ",,,,
5016,41.01,"14.01 C01",R-3MP,.19,30,"MERCER ST",,TRUE,FALSE,,yes,30,TRUE,,"30 Mercer Street,Princeton,NJ",,,,
5017,41.01,11,R-3MP,.13,40,"MERCER ST",,TRUE,FALSE,,yes,40,TRUE,,"40 Mercer Street,Princeton,NJ",0.965,range,40.346698,-74.664465
5018,36.02,"8 C02",R-1MP,.08,81-1,"MERCER ST APT#1",,TRUE,FALSE,,yes,81,TRUE,,"81 Mercer Street Apt#1,Princeton,NJ",,,,
